year,January 1I,January 1l,January 1i,January 1t,January I1,January II,January It,January l1,January ll,January li,January lt,January i1,January il,January ii,January tl,January ti,January tt,February 1I,February 1l,February 1i,February 1t,February I1,February II,February It,February l1,February ll,February li,February i1,February il,February ii,February tl,February ti,February tt,March 1I,March 1l,March 1i,March 1t,March I1,March II,March Ii,March It,March l1,March ll,March li,March lt,March i1,March il,March ii,March tl,March ti,March tt,April 1I,April 1l,April 1i,April 1t,April I1,April II,April It,April l1,April ll,April li,April lt,April i1,April il,April ii,April t1,April tl,April ti,April tt,May 1I,May 1l,May 1i,May 1t,May I1,May II,May Il,May Ii,May It,May l1,May ll,May li,May lt,May i1,May il,May ii,May t1,May tl,May ti,May tt,June 1I,June 1l,June 1i,June 1t,June I1,June II,June Il,June Ii,June It,June l1,June ll,June li,June lt,June i1,June il,June ii,June t1,June tl,June ti,June tt,July 1I,July 1l,July 1i,July 1t,July I1,July II,July Ii,July It,July l1,July ll,July li,July lt,July i1,July il,July ii,July t1,July tl,July ti,July tt,August 1I,August 1l,August 1i,August 1t,August I1,August II,August It,August l1,August ll,August li,August lt,August i1,August il,August ii,August tl,August ti,August tt,September 1I,September 1l,September 1i,September 1t,September I1,September II,September Il,September Ii,September It,September l1,September ll,September li,September lt,September i1,September il,September ii,September ti,September tt,October 1I,October 1l,October 1i,October 1t,October I1,October II,October It,October l1,October ll,October li,October lt,October i1,October il,October ii,October tl,October ti,October tt,November 1I,November 1l,November 1i,November 1t,November I1,November II,November It,November l1,November ll,November li,November lt,November i1,November il,November ii,November ti,November tt,December 1I,December 1l,December 1i,December 1t,December I1,December II,December It,December l1,December ll,December li,December lt,December i1,December il,December ii,December tl,December ti,December tt
1810,0.0,0.0,0.0,0.0,0.0,6.335330482443169e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2670660964886338e-08,0.0,0.0,6.335330482443169e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5341321929772676e-08,0.0,1.9005991447329507e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.335330482443169e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9005991447329507e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9005991447329507e-08,0.0,0.0,0.0,0.0,1.2670660964886338e-08,0.0,6.335330482443169e-09,0.0,0.0,0.0,0.0,0.0,6.335330482443169e-09,0.0,0.0,0.0,0.0,0.0,0.0,6.335330482443169e-09,0.0,0.0,0.0,6.335330482443169e-09,0.0,0.0,0.0,0.0,6.335330482443169e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2670660964886338e-08,2.5341321929772676e-08,0.0,0.0,6.335330482443169e-09,0.0,0.0,0.0,6.335330482443169e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.335330482443169e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.335330482443169e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.335330482443169e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.335330482443169e-09,2.5341321929772676e-08,0.0,0.0,0.0,6.335330482443169e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2670660964886338e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,0.0,0.0,0.0,0.0,0.0,1.61881796856278e-08,0.0,0.0,5.396060043239004e-09,0.0,0.0,0.0,0.0,5.396060043239004e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0792120086478008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0792120086478008e-08,0.0,5.396060043239004e-09,0.0,0.0,5.396060043239004e-09,0.0,0.0,0.0,0.0,0.0,5.396060043239004e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0792120086478008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.396060043239004e-09,0.0,0.0,1.0792120086478008e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.396060043239004e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61881796856278e-08,0.0,0.0,5.396060043239004e-09,0.0,0.0,1.0792120086478008e-08,0.0,0.0,0.0,0.0,0.0,5.396060043239004e-09,0.0,0.0,0.0,0.0,0.0,5.396060043239004e-09,0.0,1.0792120086478008e-08,0.0,5.396060043239004e-09,0.0,0.0,5.396060043239004e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0792120086478008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.396060043239004e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.396060043239004e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.396060043239004e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0792120086478008e-08,0.0,0.0,5.396060043239004e-09,0.0,0.0,0.0,0.0,5.396060043239004e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.396060043239004e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,0.0,0.0,0.0,0.0,0.0,0.0,5.550012893706935e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.550012893706935e-09,0.0,0.0,0.0,5.550012893706935e-09,0.0,0.0,0.0,0.0,5.550012893706935e-09,5.550012893706935e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.550012893706935e-09,0.0,0.0,4.9950116931540833e-08,0.0,0.0,0.0,0.0,5.550012893706935e-09,0.0,0.0,0.0,5.550012893706935e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220005157482774e-08,5.550012893706935e-09,0.0,5.550012893706935e-09,0.0,0.0,0.0,0.0,1.110002578741387e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.110002578741387e-08,5.550012893706935e-09,0.0,2.220005157482774e-08,0.0,0.0,1.110002578741387e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.550012893706935e-09,0.0,0.0,5.550012893706935e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.7750065356713094e-08,0.0,0.0,1.110002578741387e-08,0.0,1.6650037792942385e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.110002578741387e-08,0.0,5.550012893706935e-09,0.0,0.0,5.550012893706935e-09,0.0,5.550012893706935e-09,0.0,5.550012893706935e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.550012893706935e-09,0.0,0.0,3.330007558588477e-08,5.550012893706935e-09,0.0,5.550012893706935e-09,0.0,0.0,0.0,0.0,1.110002578741387e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.550012893706935e-09,0.0,0.0,1.110002578741387e-08,0.0,0.0,5.550012893706935e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.110002578741387e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.550012893706935e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220005157482774e-08,5.550012893706935e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3231736595287202e-08,0.0,2.6463473190574405e-08,0.0,0.0,6.615868297643601e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.631107941577284e-08,1.3231736595287202e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.615868297643601e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.615868297643601e-09,5.292694638114881e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6463473190574405e-08,0.0,0.0,1.3231736595287202e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.3231736595287202e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.615868297643601e-09,1.3231736595287202e-08,0.0,1.3231736595287202e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.3231736595287202e-08,0.0,0.0,0.0,6.615868297643601e-09,0.0,0.0,0.0,0.0,0.0,6.615868297643601e-09,0.0,0.0,6.615868297643601e-09,0.0,6.615868297643601e-09,0.0,0.0,6.615868297643601e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.615868297643601e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6463473190574405e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.615868297643601e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3231736595287202e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.615868297643601e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814,0.0,0.0,0.0,0.0,5.680360182225286e-09,1.7041081434854277e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.680360182225286e-09,0.0,0.0,5.680360182225286e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7041081434854277e-08,0.0,5.680360182225286e-09,0.0,1.1360720364450572e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1360720364450572e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.680360182225286e-09,0.0,0.0,0.0,0.0,0.0,5.680360182225286e-09,0.0,0.0,0.0,4.5442881457802287e-08,0.0,0.0,0.0,0.0,0.0,5.680360182225286e-09,0.0,0.0,0.0,5.680360182225286e-09,0.0,0.0,0.0,5.680360182225286e-09,0.0,0.0,0.0,0.0,0.0,1.7041081434854277e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1360720364450572e-08,0.0,0.0,0.0,5.680360182225286e-09,0.0,5.680360182225286e-09,0.0,0.0,0.0,5.680360182225286e-09,0.0,5.680360182225286e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.680360182225286e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.680360182225286e-09,0.0,0.0,5.680360182225286e-09,0.0,5.680360182225286e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.680360182225286e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.680360182225286e-09,5.680360182225286e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1256697492240164e-09,6.1256697492240164e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.900535799379213e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.1256697492240164e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1256697492240164e-09,0.0,2.4502678996896066e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.2251339498448033e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1256697492240164e-09,6.1256697492240164e-09,0.0,6.1256697492240164e-09,0.0,6.1256697492240164e-09,0.0,6.1256697492240164e-09,6.1256697492240164e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1256697492240164e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2251339498448033e-08,0.0,1.2251339498448033e-08,1.2251339498448033e-08,0.0,6.1256697492240164e-09,0.0,6.1256697492240164e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.837700835949363e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1256697492240164e-09,6.1256697492240164e-09,0.0,0.0,6.1256697492240164e-09,0.0,0.0,0.0,0.0,6.1256697492240164e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1256697492240164e-09,0.0,0.0,6.1256697492240164e-09,0.0,6.1256697492240164e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2251339498448033e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.919881029825547e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.919881029825547e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3679524119302187e-08,0.0,1.775964264538743e-08,0.0,0.0,1.1839762059651093e-08,0.0,0.0,0.0,0.0,0.0,5.919881029825547e-09,0.0,0.0,5.919881029825547e-09,0.0,0.0,0.0,1.1839762059651093e-08,1.1839762059651093e-08,0.0,0.0,5.919881029825547e-09,0.0,0.0,0.0,1.1839762059651093e-08,0.0,0.0,5.919881029825547e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.1439168541046456e-08,0.0,0.0,5.919881029825547e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.1839762059651093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3679524119302187e-08,0.0,0.0,0.0,5.919881029825547e-09,5.919881029825547e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.775964264538743e-08,0.0,1.1839762059651093e-08,0.0,5.919881029825547e-09,5.919881029825547e-09,0.0,0.0,0.0,5.919881029825547e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.919881029825547e-09,0.0,0.0,1.775964264538743e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.919881029825547e-09,0.0,0.0,5.919881029825547e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1839762059651093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.919881029825547e-09,0.0,0.0,0.0,0.0,0.0,5.919881029825547e-09,5.919881029825547e-09,0.0,5.919881029825547e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.242206668754079e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0484413337508158e-08,0.0,0.0,0.0,5.242206668754079e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5726620006262237e-08,0.0,0.0,5.242206668754079e-09,0.0,0.0,0.0,0.0,0.0,1.0484413337508158e-08,0.0,5.242206668754079e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.1453240012524475e-08,5.242206668754079e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.242206668754079e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5726620006262237e-08,0.0,0.0,1.0484413337508158e-08,5.242206668754079e-09,0.0,0.0,0.0,0.0,0.0,5.242206668754079e-09,0.0,5.242206668754079e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.193765335003263e-08,0.0,0.0,1.5726620006262237e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0484413337508158e-08,0.0,0.0,5.242206668754079e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.0968826675016317e-08,0.0,2.6211033343770396e-08,0.0,0.0,0.0,0.0,0.0,5.242206668754079e-09,0.0,0.0,5.242206668754079e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.242206668754079e-09,0.0,0.0,5.242206668754079e-09,0.0,0.0,0.0,0.0,1.0484413337508158e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.242206668754079e-09,0.0,0.0,0.0,0.0,5.242206668754079e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.242206668754079e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0484413337508158e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0968826675016317e-08,5.242206668754079e-09,5.242206668754079e-09,5.242206668754079e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.242206668754079e-09,0.0
1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40307268026163e-08,0.0,0.0,0.0,4.67690908223517e-09,4.67690908223517e-09,0.0,0.0,4.67690908223517e-09,4.67690908223517e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35381816447034e-09,4.67690908223517e-09,0.0,9.35381816447034e-09,0.0,0.0,0.0,0.0,4.67690908223517e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67690908223517e-09,0.0,0.0,4.67690908223517e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80614536052326e-08,0.0,0.0,4.67690908223517e-09,0.0,4.67690908223517e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.338454585526506e-08,0.0,4.67690908223517e-09,0.0,9.35381816447034e-09,0.0,0.0,0.0,0.0,4.67690908223517e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67690908223517e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67690908223517e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67690908223517e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67690908223517e-09,0.0,0.0,0.0,4.67690908223517e-09,0.0,0.0,0.0,4.67690908223517e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35381816447034e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,0.0,0.0,0.0,0.0,0.0,5.493252075439159e-09,5.493252075439159e-09,0.0,5.493252075439159e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6479756226317477e-08,0.0,0.0,0.0,5.493252075439159e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7466260377195795e-08,0.0,5.493252075439159e-09,0.0,2.1973008301756636e-08,0.0,0.0,0.0,0.0,5.493252075439159e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.493252075439159e-09,1.0986504150878318e-08,0.0,5.493252075439159e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.493252075439159e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.1973008301756636e-08,0.0,0.0,1.0986504150878318e-08,0.0,0.0,0.0,0.0,0.0,5.493252075439159e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986504150878318e-08,0.0,0.0,1.0986504150878318e-08,0.0,0.0,5.493252075439159e-09,0.0,0.0,0.0,5.493252075439159e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986504150878318e-08,0.0,5.493252075439159e-09,0.0,1.0986504150878318e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.493252075439159e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1973008301756636e-08,1.0986504150878318e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.493252075439159e-09,0.0,0.0,5.493252075439159e-09,0.0,0.0,0.0,0.0,0.0,1.0986504150878318e-08,0.0,0.0,5.493252075439159e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.493252075439159e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986504150878318e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.493252075439159e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,0.0,0.0,0.0,0.0,0.0,4.137782561031145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.137782561031145e-09,4.137782561031145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0688911916977304e-08,0.0,0.0,0.0,0.0,0.0,4.137782561031145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.655113024412458e-08,0.0,0.0,4.137782561031145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27556512206229e-09,0.0,0.0,4.137782561031145e-09,0.0,1.2413347683093434e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.137782561031145e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2413347683093434e-08,0.0,0.0,0.0,0.0,4.137782561031145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2413347683093434e-08,0.0,1.2413347683093434e-08,0.0,4.137782561031145e-09,0.0,0.0,0.0,4.137782561031145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.137782561031145e-09,0.0,0.0,0.0,0.0,0.0,4.137782561031145e-09,0.0,0.0,4.137782561031145e-09,4.137782561031145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.137782561031145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2413347683093434e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.655113024412458e-08,8.27556512206229e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.137782561031145e-09
1821,0.0,0.0,0.0,0.0,0.0,1.5798448771420226e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.266149738503145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5798448771420226e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.266149738503145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.266149738503145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.266149738503145e-09,0.0,0.0,0.0,0.0,0.0,5.266149738503145e-09,0.0,0.0,0.0,0.0,5.266149738503145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.266149738503145e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.5798448771420226e-08,0.0,0.0,5.266149738503145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.053229947700629e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.053229947700629e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.266149738503145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.266149738503145e-09,0.0,0.0
